n,T,method,mean_kernel_μs,std_kernel_μs
40700000,UInt8,Forge v8,462.0552062988281,4.51528953277009
40700000,UInt8,CUDA,468.2779312133789,3.4283121561179932
40800000,Float32,Forge v1,1837.0628356933594,3.9589929730366364
40800000,Float32,Forge v4,1946.3539123535156,7.0459760747496105
40800000,Float32,Forge v8,1920.0325012207031,3.615447408525569
40800000,Float32,CUDA,1949.143409729004,5.156619023114185
40800000,UInt8,Forge v1,867.5813674926758,30.90737216641353
40800000,UInt8,Forge v4,455.3794860839844,0.5619579801452538
40800000,UInt8,Forge v8,466.6566848754883,4.1524854382230725
40800000,UInt8,CUDA,469.23160552978516,1.8033510896054368
40900000,Float32,Forge v1,1836.2045288085938,4.518365819699712
40900000,Float32,Forge v4,1948.9049911499023,5.609511734608871
40900000,Float32,Forge v8,1930.5229187011719,6.238290450050796
40900000,Float32,CUDA,1958.8232040405273,4.249309096536414
40900000,UInt8,Forge v1,860.5718612670898,29.071917262745572
40900000,UInt8,Forge v4,454.95033264160156,0.4873183478277808
40900000,UInt8,Forge v8,464.2963409423828,5.482129800109816
40900000,UInt8,CUDA,470.87669372558594,3.073863920500074
41000000,Float32,Forge v1,1841.1636352539062,4.818703665001323
41000000,Float32,Forge v4,1954.2932510375977,6.17177243412518
41000000,Float32,Forge v8,1922.2736358642578,4.732740580818892
41000000,Float32,CUDA,1954.960823059082,4.3602290346687855
41000000,UInt8,Forge v1,852.8947830200195,28.491890289697718
41000000,UInt8,Forge v4,456.5715789794922,0.4352907796741852
41000000,UInt8,Forge v8,466.8235778808594,6.324961265268815
41000000,UInt8,CUDA,471.4012145996094,2.2556856123106375
41100000,Float32,Forge v1,1852.1547317504883,5.215321267659034
41100000,Float32,Forge v4,1958.6801528930664,7.412777470399156
41100000,Float32,Forge v8,1929.9030303955078,5.001362881548101
41100000,Float32,CUDA,1960.2537155151367,3.12773918125298
41100000,UInt8,Forge v1,847.2442626953125,24.043449509538583
41100000,UInt8,Forge v4,458.2643508911133,0.3267098234668488
41100000,UInt8,Forge v8,468.0156707763672,5.8831391408671525
41100000,UInt8,CUDA,475.311279296875,3.037069656837071
41200000,Float32,Forge v1,1853.5852432250977,5.419617856681898
41200000,Float32,Forge v4,1960.897445678711,8.260744079612753
41200000,Float32,Forge v8,1942.0385360717773,5.566788767528712
41200000,Float32,CUDA,1966.3572311401367,6.245828622135476
41200000,UInt8,Forge v1,872.802734375,26.26786606047187
41200000,UInt8,Forge v4,462.5558853149414,0.3267098234668488
41200000,UInt8,Forge v8,469.4700241088867,3.565577993115725
41200000,UInt8,CUDA,477.1232604980469,2.4152428371086616
41300000,Float32,Forge v1,1858.7350845336914,4.379596363166966
41300000,Float32,Forge v4,1964.9028778076172,8.224730683647527
41300000,Float32,Forge v8,1945.9247589111328,6.1690599381797115
41300000,Float32,CUDA,1970.3388214111328,4.314724935665948
41300000,UInt8,Forge v1,872.6358413696289,35.07220228153911
41300000,UInt8,Forge v4,461.4830017089844,0.2562922715599871
41300000,UInt8,Forge v8,470.11375427246094,4.930905092109995
41300000,UInt8,CUDA,476.2887954711914,2.3975263990024147
41400000,Float32,Forge v1,1861.9298934936523,4.879983046585722
41400000,Float32,Forge v4,1972.5799560546875,6.578701690571888
41400000,Float32,Forge v8,1945.7340240478516,3.880359527503237
41400000,Float32,CUDA,1973.3428955078125,4.2542854353323865
41400000,UInt8,Forge v1,861.9070053100586,30.987170179586503
41400000,UInt8,Forge v4,463.9148712158203,0.38607781097065985
41400000,UInt8,Forge v8,471.80652618408203,4.995360776395617
41400000,UInt8,CUDA,478.1007766723633,3.8771842765739324
41500000,Float32,Forge v1,1867.9380416870117,5.39602575245287
41500000,Float32,Forge v4,1975.7747650146484,6.911854713808346
41500000,Float32,Forge v8,1957.845687866211,4.13381118299381
41500000,Float32,CUDA,1981.7590713500977,7.62148453693727
41500000,UInt8,Forge v1,854.9928665161133,24.3914234519013
41500000,UInt8,Forge v4,462.5558853149414,0.17592067417445703
41500000,UInt8,Forge v8,471.52042388916016,5.3098933462456355
41500000,UInt8,CUDA,479.6028137207031,2.259602221805058
41600000,Float32,Forge v1,1871.1090087890625,3.862413686187384
41600000,Float32,Forge v4,1984.6439361572266,7.835878882828589
41600000,Float32,Forge v8,1959.9437713623047,5.897293179597581
41600000,Float32,CUDA,1987.624168395996,5.27169303744528
41600000,UInt8,Forge v1,864.8157119750977,30.380271685767617
41600000,UInt8,Forge v4,465.84606170654297,0.3267098234668488
41600000,UInt8,Forge v8,475.4781723022461,5.319400559778078
41600000,UInt8,CUDA,481.17637634277344,3.4252710334907475
41700000,Float32,Forge v1,1872.5156784057617,5.8621133625621775
41700000,Float32,Forge v4,1993.5846328735352,5.955747221187876
41700000,Float32,Forge v8,1980.8292388916016,6.761080850039882
41700000,Float32,CUDA,1995.0389862060547,6.943581546338429
41700000,UInt8,Forge v1,875.2584457397461,22.022860076138112
41700000,UInt8,Forge v4,466.39442443847656,0.4323791029846014
41700000,UInt8,Forge v8,476.3364791870117,5.040672240608219
41700000,UInt8,CUDA,481.27174377441406,2.690834141261989
41800000,Float32,Forge v1,1881.3133239746094,4.924496489297814
41800000,Float32,Forge v4,1991.415023803711,6.564285023569899
41800000,Float32,Forge v8,1969.8381423950195,3.3800733124415383
41800000,Float32,CUDA,1994.7052001953125,5.879058176404012
41800000,UInt8,Forge v1,879.8599243164062,28.8761548982536
41800000,UInt8,Forge v4,466.4421081542969,0.23033423020346067
41800000,UInt8,Forge v8,476.7894744873047,4.123102205941418
41800000,UInt8,CUDA,481.72473907470703,2.127291173032788
41900000,Float32,Forge v1,1884.6988677978516,4.65306637074294
41900000,Float32,Forge v4,1997.3993301391602,5.305133350357166
41900000,Float32,Forge v8,1986.4320755004883,5.146811127550674
41900000,Float32,CUDA,2000.284194946289,6.10318447910143
41900000,UInt8,Forge v1,879.4307708740234,25.414222695419745
41900000,UInt8,Forge v4,468.13488006591797,0.23170121092976334
41900000,UInt8,Forge v8,479.5074462890625,4.075338489505173
41900000,UInt8,CUDA,485.68248748779297,3.2621648646698036
42000000,Float32,Forge v1,1890.6593322753906,5.027561395624387
42000000,Float32,Forge v4,2002.6445388793945,5.026367804832589
42000000,Float32,Forge v8,1991.415023803711,4.586348368001558
42000000,Float32,CUDA,2012.777328491211,5.839822338249102
42000000,UInt8,Forge v1,882.2202682495117,26.563451163563812
42000000,UInt8,Forge v4,466.6328430175781,0.5483051398805091
42000000,UInt8,Forge v8,482.91683197021484,6.233682116276965
42000000,UInt8,CUDA,488.1143569946289,1.9174217097989903
42100000,Float32,Forge v1,1892.7574157714844,4.538728345600431
42100000,Float32,Forge v4,2006.4830780029297,3.9172945661829637
42100000,Float32,Forge v8,1980.1616668701172,5.131017953793836
42100000,Float32,CUDA,2015.6621932983398,6.195876623277391
42100000,UInt8,Forge v1,881.1473846435547,24.791405407733556
42100000,UInt8,Forge v4,470.5190658569336,0.23170121092976334
42100000,UInt8,Forge v8,483.2029342651367,5.607259416060462
42100000,UInt8,CUDA,485.96858978271484,3.0533509930427933
42200000,Float32,Forge v1,1900.5775451660156,4.409418966776454
42200000,Float32,Forge v4,2010.512351989746,5.792312197411116
42200000,Float32,Forge v8,1984.6439361572266,5.2509854035932415
42200000,Float32,CUDA,2014.8038864135742,6.781834072532707
42200000,UInt8,Forge v1,888.9913558959961,28.040306725787424
42200000,UInt8,Forge v4,471.6634750366211,0.2764467737027182
42200000,UInt8,Forge v8,481.2002182006836,4.242764142175723
42200000,UInt8,CUDA,488.7580871582031,2.713739248746852
42300000,Float32,Forge v1,1904.2730331420898,4.808534913250398
42300000,Float32,Forge v4,2021.2888717651367,5.744574050603808
42300000,Float32,Forge v8,1984.6439361572266,7.338921648591058
42300000,Float32,CUDA,2016.6397094726562,6.013948174078609
42300000,UInt8,Forge v1,872.9934692382812,22.581538680262543
42300000,UInt8,Forge v4,469.2554473876953,0.1880671114317454
42300000,UInt8,Forge v8,482.940673828125,4.495944811372058
42300000,UInt8,CUDA,490.9515380859375,3.596179832040762
42400000,Float32,Forge v1,1905.0121307373047,4.440250447339633
42400000,Float32,Forge v4,2026.3195037841797,6.333942046219913
42400000,Float32,Forge v8,2010.965347290039,3.0681053051272227
42400000,Float32,CUDA,2024.3167877197266,3.5025809023130594
42400000,UInt8,Forge v1,886.1541748046875,29.06595308048358
42400000,UInt8,Forge v4,475.12054443359375,0.27067480668904625
42400000,UInt8,Forge v8,484.7526550292969,3.710284741229695
42400000,UInt8,CUDA,493.2403564453125,2.512649807435783
42500000,Float32,Forge v1,1914.0005111694336,4.156134238052683
42500000,Float32,Forge v4,2031.540870666504,7.520543209965692
42500000,Float32,Forge v8,2002.7875900268555,4.2053835490574665
42500000,Float32,CUDA,2030.8732986450195,5.870726364121708
42500000,UInt8,Forge v1,889.7781372070312,35.997959717661935
42500000,UInt8,Forge v4,475.12054443359375,0.29308142526286085
42500000,UInt8,Forge v8,485.03875732421875,5.247857166931907
42500000,UInt8,CUDA,489.4256591796875,3.108191569412312
42600000,Float32,Forge v1,1915.6217575073242,5.573365413577329
42600000,Float32,Forge v4,2028.0122756958008,4.160690738001039
42600000,Float32,Forge v8,2007.1983337402344,5.790949037394919
42600000,Float32,CUDA,2031.2070846557617,2.5238107853254346
42600000,UInt8,Forge v1,897.1452713012695,31.56652583402448
42600000,UInt8,Forge v4,475.9550094604492,0.39014618265258716
42600000,UInt8,Forge v8,487.4229431152344,4.39507188974064
42600000,UInt8,CUDA,492.9780960083008,3.1770263469242446
42700000,Float32,Forge v1,1923.3942031860352,5.35608161924032
42700000,Float32,Forge v4,2036.4999771118164,5.76936836267719
42700000,Float32,Forge v8,2005.6724548339844,3.859469149469042
42700000,Float32,CUDA,2036.7860794067383,2.7654956537572555
42700000,UInt8,Forge v1,880.0029754638672,22.839012132938024
42700000,UInt8,Forge v4,478.72066497802734,0.3633222405326354
42700000,UInt8,Forge v8,488.9965057373047,5.12091436182245
42700000,UInt8,CUDA,494.79007720947266,3.080124446815235
42800000,Float32,Forge v1,1923.0127334594727,5.357260697672082
42800000,Float32,Forge v4,2037.358283996582,4.451970009970638
42800000,Float32,Forge v8,2006.1254501342773,2.3496295789911765
42800000,Float32,CUDA,2040.7676696777344,4.89800460733068
42800000,UInt8,Forge v1,886.3925933837891,25.9188277048503
42800000,UInt8,Forge v4,475.311279296875,0.4661203479326623
42800000,UInt8,Forge v8,487.11299896240234,5.203439592278232
42800000,UInt8,CUDA,494.07482147216797,3.071911314546211
42900000,Float32,Forge v1,1931.309700012207,5.052936668081866
42900000,Float32,Forge v4,2044.1055297851562,4.887677788742719
42900000,Float32,Forge v8,2021.3603973388672,5.874329307228856
42900000,Float32,CUDA,2045.9651947021484,6.873552457276515
42900000,UInt8,Forge v1,906.3959121704102,28.017773184006675
42900000,UInt8,Forge v4,478.50608825683594,0.3178914388020833
42900000,UInt8,Forge v8,490.4508590698242,5.897560920740253
42900000,UInt8,CUDA,494.19403076171875,1.6926040028857086
43000000,Float32,Forge v1,1936.030387878418,4.016407683385044
43000000,Float32,Forge v4,2051.877975463867,6.329752600794843
43000000,Float32,Forge v8,2020.6928253173828,5.650067613067102
43000000,Float32,CUDA,2046.8711853027344,4.19297482225985
43000000,UInt8,Forge v1,887.3224258422852,24.746845509239606
43000000,UInt8,Forge v4,479.7935485839844,0.2562922715599871
43000000,UInt8,Forge v8,492.40589141845703,6.149833570290107
43000000,UInt8,CUDA,502.7294158935547,2.3011475971036095
43100000,Float32,Forge v1,1941.2040710449219,4.501279913109555
43100000,Float32,Forge v4,2058.887481689453,4.337209019827159
43100000,Float32,Forge v8,2043.2233810424805,6.00790640598455
43100000,Float32,CUDA,2065.3247833251953,7.0271266928899765
43100000,UInt8,Forge v1,904.4885635375977,27.330588194130293
43100000,UInt8,Forge v4,482.8214645385742,0.2854392527908956
43100000,UInt8,Forge v8,494.2655563354492,5.3127472966971405
43100000,UInt8,CUDA,498.65245819091797,3.133388201986364
43200000,Float32,Forge v1,1942.9206848144531,4.35696861651978
43200000,Float32,Forge v4,2061.8677139282227,7.4394832193235825
43200000,Float32,Forge v8,2028.5367965698242,4.61086437097049
43200000,Float32,CUDA,2063.5128021240234,4.300355675528426
43200000,UInt8,Forge v1,893.2828903198242,25.80312540710443
43200000,UInt8,Forge v4,480.3180694580078,0.23033423020346067
43200000,UInt8,Forge v8,493.7410354614258,6.747662329574911
43200000,UInt8,CUDA,500.9651184082031,2.0472554190110825
43300000,Float32,Forge v1,1950.3355026245117,4.6313657068249805
43300000,Float32,Forge v4,2069.258689880371,7.271180363767463
43300000,Float32,Forge v8,2043.9624786376953,3.8460266216795795
43300000,Float32,CUDA,2069.258689880371,4.610042421168195
43300000,UInt8,Forge v1,907.89794921875,33.72253605127178
43300000,UInt8,Forge v4,481.65321350097656,0.6031565971695669
43300000,UInt8,Forge v8,494.5039749145508,6.252095070966698
43300000,UInt8,CUDA,497.6034164428711,2.4247689149352443
43400000,Float32,Forge v1,1951.456069946289,4.315017687638037
43400000,Float32,Forge v4,2072.620391845703,5.125598990399041
43400000,Float32,Forge v8,2045.583724975586,7.248865869564074
43400000,Float32,CUDA,2080.249786376953,3.1705587565541893
43400000,UInt8,Forge v1,904.3693542480469,30.547531316224404
43400000,UInt8,Forge v4,484.6334457397461,0.2764467737027182
43400000,UInt8,Forge v8,497.41268157958984,6.466229514437427
43400000,UInt8,CUDA,501.27506256103516,1.614101410833192
43500000,Float32,Forge v1,1959.6576690673828,4.266737896858455
43500000,Float32,Forge v4,2076.5304565429688,5.149448835071968
43500000,Float32,Forge v8,2045.2260971069336,3.071911314546211
43500000,Float32,CUDA,2077.794075012207,3.3856744099297833
43500000,UInt8,Forge v1,922.0361709594727,40.025304761901864
43500000,UInt8,Forge v4,481.86779022216797,0.3267098234668488
43500000,UInt8,Forge v8,496.5066909790039,5.7859844228360515
43500000,UInt8,CUDA,505.9957504272461,3.0242529812672765
43600000,Float32,Forge v1,1962.8286361694336,4.497138738924183
43600000,Float32,Forge v4,2078.7715911865234,6.91824823787065
43600000,Float32,Forge v8,2058.076858520508,5.501221337257227
43600000,Float32,CUDA,2083.9929580688477,4.22097408800456
43600000,UInt8,Forge v1,935.6021881103516,33.909086545382685
43600000,UInt8,Forge v4,486.99378967285156,0.4083389466179253
43600000,UInt8,Forge v8,495.93448638916016,6.186082861604657
43600000,UInt8,CUDA,504.7798156738281,3.0466208668666095
43700000,Float32,Forge v1,1968.216896057129,4.635455093400035
43700000,Float32,Forge v4,2085.6618881225586,7.043510573647529
43700000,Float32,Forge v8,2057.623863220215,7.514325939737522
43700000,Float32,CUDA,2088.7136459350586,6.401438952044805
43700000,UInt8,Forge v1,910.7589721679688,28.527546545308788
43700000,UInt8,Forge v4,485.5155944824219,0.39256696813038094
43700000,UInt8,Forge v8,498.34251403808594,6.800202411458811
43700000,UInt8,CUDA,504.0884017944336,3.065737025881893
43800000,Float32,Forge v1,1967.4062728881836,3.9247846969911704
43800000,Float32,Forge v4,2089.858055114746,8.230910118506925
43800000,Float32,Forge v8,2066.8506622314453,4.061677404779001
43800000,Float32,CUDA,2095.174789428711,5.366389771715351
43800000,UInt8,Forge v1,919.6758270263672,36.540269239022614
43800000,UInt8,Forge v4,489.78328704833984,0.3736069766217282
43800000,UInt8,Forge v8,499.48692321777344,6.0357531058144644
43800000,UInt8,CUDA,505.3520202636719,1.9146197854872438
43900000,Float32,Forge v1,1974.2488861083984,4.6465464240036045
43900000,Float32,Forge v4,2089.9057388305664,8.055467223623328
43900000,Float32,Forge v8,2064.204216003418,4.250795180759133
43900000,Float32,CUDA,2094.912528991699,6.575676812338853
43900000,UInt8,Forge v1,928.6642074584961,32.18002214738782
43900000,UInt8,Forge v4,489.40181732177734,0.7023350745927716
43900000,UInt8,Forge v8,502.03800201416016,5.566561848045187
43900000,UInt8,CUDA,506.28185272216797,1.6412636779199745
44000000,Float32,Forge v1,1975.1310348510742,5.046432724527782
44000000,Float32,Forge v4,2099.943161010742,8.991889622744116
44000000,Float32,Forge v8,2078.5093307495117,4.907344515840799
44000000,Float32,CUDA,2102.7565002441406,4.334295599051148
44000000,UInt8,Forge v1,926.9475936889648,28.842287351953665
44000000,UInt8,Forge v4,494.4324493408203,0.36935647451471487
44000000,UInt8,Forge v8,504.5175552368164,3.96481168394982
44000000,UInt8,CUDA,512.0515823364258,3.1909120177555055
44100000,Float32,Forge v1,1983.499526977539,4.657407931165611
44100000,Float32,Forge v4,2104.496955871582,9.225323751063952
44100000,Float32,Forge v8,2073.335647583008,3.5054648722560176
44100000,Float32,CUDA,2101.922035217285,4.336116716432643
44100000,UInt8,Forge v1,922.4653244018555,37.18301469241264
44100000,UInt8,Forge v4,493.7171936035156,0.2462376496764766
44100000,UInt8,Forge v8,507.11631774902344,5.3666251551736615
44100000,UInt8,CUDA,514.1496658325195,2.4961310664080636
44200000,Float32,Forge v1,1990.8666610717773,4.420648799758119
44200000,Float32,Forge v4,2107.9301834106445,7.213273019751101
44200000,Float32,Forge v8,2093.4104919433594,2.8922006988000244
44200000,Float32,CUDA,2116.847038269043,5.652135259644536
44200000,UInt8,Forge v1,949.4304656982422,41.09366288458422
44200000,UInt8,Forge v4,492.5966262817383,0.3267098234668488
44200000,UInt8,Forge v8,505.3520202636719,3.8578323246151243
44200000,UInt8,CUDA,514.6503448486328,1.7491252447430021
44300000,Float32,Forge v1,1993.9661026000977,4.4049046790328354
44300000,Float32,Forge v4,2111.79256439209,6.963972299730428
44300000,Float32,Forge v8,2083.3969116210938,3.617892284606521
44300000,Float32,CUDA,2111.4110946655273,4.435482754754623
44300000,UInt8,Forge v1,923.15673828125,33.25651943362853
44300000,UInt8,Forge v4,496.1729049682617,0.4121876551275234
44300000,UInt8,Forge v8,507.71236419677734,5.156863981502196
44300000,UInt8,CUDA,511.14559173583984,3.221249806560965
44400000,Float32,Forge v1,1999.9265670776367,4.017979909110096
44400000,Float32,Forge v4,2118.802070617676,5.739074112483725
44400000,Float32,Forge v8,2085.2088928222656,4.8537036528913085
44400000,Float32,CUDA,2119.8034286499023,5.155884078121648
44400000,UInt8,Forge v1,916.4810180664062,26.319558620530138
44400000,UInt8,Forge v4,497.2219467163086,1.0377220199267543
44400000,UInt8,Forge v8,507.92694091796875,4.106832595753647
44400000,UInt8,CUDA,512.9098892211914,3.069854598116834
44500000,Float32,Forge v1,1999.068260192871,4.95167576976099
44500000,Float32,Forge v4,2121.2100982666016,3.0178765529072322
44500000,Float32,Forge v8,2092.409133911133,4.127695169608925
44500000,Float32,CUDA,2124.500274658203,5.194145721716448
44500000,UInt8,Forge v1,924.5395660400391,33.70676244024462
44500000,UInt8,Forge v4,496.14906311035156,0.40523366241397735
44500000,UInt8,Forge v8,509.9058151245117,6.866979358225684
44500000,UInt8,CUDA,516.0093307495117,2.219698454328033
44600000,Float32,Forge v1,2004.2657852172852,4.15278962732598
44600000,Float32,Forge v4,2129.220962524414,6.129413536851361
44600000,Float32,Forge v8,2109.217643737793,4.8680613516132745
44600000,Float32,CUDA,2128.887176513672,4.6852604171975605
44600000,UInt8,Forge v1,924.229621887207,28.399345916879398
44600000,UInt8,Forge v4,502.03800201416016,0.4212811241371972
44600000,UInt8,Forge v8,510.0250244140625,3.740800253481217
44600000,UInt8,CUDA,519.2756652832031,1.805276344871608
44700000,Float32,Forge v1,2014.470100402832,5.246472928838186
44700000,Float32,Forge v4,2135.2291107177734,7.114308128951364
44700000,Float32,Forge v8,2120.7571029663086,6.222729989443968
44700000,Float32,CUDA,2142.214775085449,4.080991317397508
44700000,UInt8,Forge v1,924.6587753295898,29.862142502021534
44700000,UInt8,Forge v4,499.0816116333008,0.3563008589976612
44700000,UInt8,Forge v8,511.2171173095703,5.5662781856818615
44700000,UInt8,CUDA,519.7048187255859,3.943007310667061
44800000,Float32,Forge v1,2015.8052444458008,4.553524395431968
44800000,Float32,Forge v4,2136.0158920288086,10.32991275273183
44800000,Float32,Forge v8,2102.6134490966797,5.708785055817913
44800000,Float32,CUDA,2135.2052688598633,4.303365458720459
44800000,UInt8,Forge v1,931.096076965332,33.82801271855555
44800000,UInt8,Forge v4,502.2287368774414,0.23170121092976334
44800000,UInt8,Forge v8,512.6714706420898,5.080112573196557
44800000,UInt8,CUDA,516.200065612793,2.2853111399156267
44900000,Float32,Forge v1,2025.2704620361328,4.831793012917332
44900000,Float32,Forge v4,2143.4783935546875,3.9050217028495626
44900000,Float32,Forge v8,2110.123634338379,4.528209841668034
44900000,Float32,CUDA,2137.73250579834,3.9257501245304507
44900000,UInt8,Forge v1,931.239128112793,24.894789261509906
44900000,UInt8,Forge v4,501.9664764404297,0.3589499724908261
44900000,UInt8,Forge v8,514.2927169799805,4.96492340180197
44900000,UInt8,CUDA,519.3471908569336,2.1473854932678775
45000000,Float32,Forge v1,2028.9421081542969,4.303292074419938
45000000,Float32,Forge v4,2145.0042724609375,6.020875599791609
45000000,Float32,Forge v8,2121.567726135254,6.372960283576803
45000000,Float32,CUDA,2151.918411254883,6.236265228281992
45000000,UInt8,Forge v1,938.5108947753906,37.79604214333251
45000000,UInt8,Forge v4,499.91607666015625,0.31389264517039456
45000000,UInt8,Forge v8,514.4119262695312,5.193416087308093
45000000,UInt8,CUDA,525.212287902832,1.6725213904445744
45100000,Float32,Forge v1,2030.4679870605469,4.061988394205955
45100000,Float32,Forge v4,2152.7767181396484,3.1951647887708576
45100000,Float32,Forge v8,2127.3136138916016,6.900148377956288
45100000,Float32,CUDA,2156.0192108154297,4.946507237623671
45100000,UInt8,Forge v1,941.6818618774414,38.46323026912574
45100000,UInt8,Forge v4,502.2287368774414,0.5647607804756123
45100000,UInt8,Forge v8,516.2715911865234,6.420305365298942
45100000,UInt8,CUDA,523.8533020019531,2.489924138821394
45200000,Float32,Forge v1,2029.3235778808594,5.7552838126139125
45200000,Float32,Forge v4,2153.5158157348633,7.474886137758875
45200000,Float32,Forge v8,2120.99552154541,3.387539384407411
45200000,Float32,CUDA,2158.7133407592773,4.917116270302467
45200000,UInt8,Forge v1,951.3616561889648,31.80305851942839
45200000,UInt8,Forge v4,503.89766693115234,0.4530650079644275
45200000,UInt8,Forge v8,517.0345306396484,6.509210492199534
45200000,UInt8,CUDA,524.2347717285156,2.9174225926477733
45300000,Float32,Forge v1,2038.8126373291016,5.3456354397649575
45300000,Float32,Forge v4,2158.7133407592773,12.64245599396245
45300000,Float32,Forge v8,2147.388458251953,7.351819436508752
45300000,Float32,CUDA,2167.1533584594727,5.421715141909396
45300000,UInt8,Forge v1,958.1565856933594,34.84135851363331
45300000,UInt8,Forge v4,506.4964294433594,0.39256696813038094
45300000,UInt8,Forge v8,516.9868469238281,3.212905984482387
45300000,UInt8,CUDA,524.6639251708984,3.8348434195979806
45400000,Float32,Forge v1,2039.6709442138672,4.786879331708144
45400000,Float32,Forge v4,2171.8978881835938,8.326237664314023
45400000,Float32,Forge v8,2142.2863006591797,5.797925036355339
45400000,Float32,CUDA,2168.4646606445312,4.896198986380296
45400000,UInt8,Forge v1,949.3827819824219,24.928648553984413
45400000,UInt8,Forge v4,507.11631774902344,0.2513152488206529
45400000,UInt8,Forge v8,519.2041397094727,3.9784878758849374
45400000,UInt8,CUDA,527.6679992675781,2.584518003359203
45500000,Float32,Forge v1,2049.4699478149414,4.908631384409581
45500000,Float32,Forge v4,2172.0170974731445,7.997552531601407
45500000,Float32,Forge v8,2146.148681640625,5.321952727872725
45500000,Float32,CUDA,2169.8713302612305,4.436906482965763
45500000,UInt8,Forge v1,968.8615798950195,31.261041067893984
45500000,UInt8,Forge v4,509.07135009765625,0.36935647451471487
45500000,UInt8,Forge v8,522.4704742431641,4.269697415766606
45500000,UInt8,CUDA,529.8852920532227,3.096893273734842
45600000,Float32,Forge v1,2053.2608032226562,4.519483950332937
45600000,Float32,Forge v4,2177.6199340820312,8.010769646706542
45600000,Float32,Forge v8,2145.814895629883,3.8816614431672827
45600000,Float32,CUDA,2178.7643432617188,7.486663968078726
45600000,UInt8,Forge v1,949.6212005615234,34.432206888964345
45600000,UInt8,Forge v4,507.8315734863281,0.2753020616481904
45600000,UInt8,Forge v8,522.303581237793,6.58623383427649
45600000,UInt8,CUDA,528.9554595947266,2.7465893898382627
45700000,Float32,Forge v1,2054.3575286865234,4.4450840707479164
45700000,Float32,Forge v4,2184.0333938598633,7.202056630608184
45700000,Float32,Forge v8,2169.2276000976562,6.833926611841823
45700000,Float32,CUDA,2188.420295715332,5.926405768002009
45700000,UInt8,Forge v1,945.4011917114258,32.82816921243359
45700000,UInt8,Forge v4,510.21575927734375,0.29736021254650286
45700000,UInt8,Forge v8,523.5433578491211,4.754377068215326
45700000,UInt8,CUDA,529.5991897583008,3.228300644512171
45800000,Float32,Forge v1,2061.581611633301,5.159557756203742
45800000,Float32,Forge v4,2185.4162216186523,5.751825916222879
45800000,Float32,Forge v8,2175.9033203125,3.4572064164292002
45800000,Float32,CUDA,2193.7131881713867,7.788705168498626
45800000,UInt8,Forge v1,969.8867797851562,33.741447163480984
45800000,UInt8,Forge v4,512.7191543579102,0.3418256945229621
45800000,UInt8,Forge v8,525.0692367553711,5.477346518268821
45800000,UInt8,CUDA,532.4363708496094,2.319191801321795
45900000,Float32,Forge v1,2067.9712295532227,5.170074499364649
45900000,Float32,Forge v4,2190.566062927246,6.495855063612764
45900000,Float32,Forge v8,2161.526679992676,6.553933571447076
45900000,Float32,CUDA,2195.906639099121,4.105063619246112
45900000,UInt8,Forge v1,948.3814239501953,27.155493561555122
45900000,UInt8,Forge v4,511.1217498779297,0.5125845431199741
45900000,UInt8,Forge v8,525.8798599243164,5.4321894221143685
45900000,UInt8,CUDA,529.5753479003906,3.4583023766458028
46000000,Float32,Forge v1,2070.927619934082,4.953461168520374
46000000,Float32,Forge v4,2189.5885467529297,7.954276507221553
46000000,Float32,Forge v8,2166.72420501709,2.7356446936319827
46000000,Float32,CUDA,2196.025848388672,6.534003147054967
46000000,UInt8,Forge v1,958.704948425293,30.55490133696715
46000000,UInt8,Forge v4,511.74163818359375,0.23033423020346067
46000000,UInt8,Forge v8,527.8825759887695,5.784019223148996
46000000,UInt8,CUDA,530.6482315063477,2.1237253800417952
46100000,Float32,Forge v1,2074.098587036133,5.404388198285626
46100000,Float32,Forge v4,2199.6259689331055,6.037270224786447
46100000,Float32,Forge v8,2166.8195724487305,3.0158876987169436
46100000,Float32,CUDA,2200.2696990966797,5.713429851773219
46100000,UInt8,Forge v1,962.1620178222656,39.55165500233345
46100000,UInt8,Forge v4,514.4596099853516,0.6534196469336976
46100000,UInt8,Forge v8,527.3342132568359,5.260599079535803
46100000,UInt8,CUDA,538.325309753418,2.9425356207847098
46200000,Float32,Forge v1,2076.3158798217773,4.24425251805192
46200000,Float32,Forge v4,2206.6593170166016,1.9953861015924093
46200000,Float32,Forge v8,2195.000648498535,4.9811798133316465
46200000,Float32,CUDA,2205.5864334106445,6.001595467700438
46200000,UInt8,Forge v1,983.881950378418,39.37943150427412
46200000,UInt8,Forge v4,515.5086517333984,0.36935647451471487
46200000,UInt8,Forge v8,530.9104919433594,6.521424905997979
46200000,UInt8,CUDA,539.398193359375,1.8846968152086434
46300000,Float32,Forge v1,2083.9452743530273,4.7591570726191
46300000,Float32,Forge v4,2209.949493408203,3.4710630107100777
46300000,Float32,Forge v8,2185.2731704711914,5.628620053378972
46300000,Float32,CUDA,2213.8118743896484,8.187016132052825
46300000,UInt8,Forge v1,965.3329849243164,35.428043530529614
46300000,UInt8,Forge v4,520.5869674682617,0.2809789900726269
46300000,UInt8,Forge v8,529.1223526000977,3.265261183681772
46300000,UInt8,CUDA,536.2749099731445,1.4395340962436078
46400000,Float32,Forge v1,2089.6196365356445,4.500227433477123
46400000,Float32,Forge v4,2221.345901489258,6.691784679101589
