n,T,method,mean_kernel_μs,std_kernel_μs,mean_total_μs,std_total_μs
1516717,Float32,Forge v1,21.529197692871094,0.31888330217582195,55.4606,36.22108786696869
1516717,Float32,Forge v4,22.5067138671875,0.6277852903407891,64.2133,65.67529266872148
1516717,Float32,Forge v8,22.95970916748047,0.3736069766217282,61.9288,58.10364661686715
1516717,Float32,Forge v16,26.845932006835938,0.7472139532434564,71.7777,38.46824501975623
1570290,Float32,CUDA,25.987625122070312,1.7265924598694191,70.927,53.87535213599794
1570290,Float32,Forge v1,22.029876708984375,0.2562922715599871,70.8954,62.751968902621336
1570290,Float32,Forge v4,23.365020751953125,0.38933590933214474,72.661,66.55860948400623
1570290,Float32,Forge v8,23.77033233642578,0.3563008589976612,63.7601,61.87431732947758
1570290,Float32,Forge v16,27.704238891601562,0.6135387123622508,61.9832,44.7633547144189
1625756,Float32,CUDA,26.178359985351562,1.4384368065832478,59.8906,51.3687204633758
1625756,Float32,Forge v1,22.649765014648438,0.3178914388020833,64.2394,60.31885494823875
1625756,Float32,Forge v4,23.96106719970703,0.2809789900726269,62.1813,57.38857105353529
1625756,Float32,Forge v8,24.86705780029297,0.5952511886302314,62.5418,56.73728526345499
1625756,Float32,Forge v16,29.015541076660156,0.5952511886302314,60.139199999999995,34.6285307282882
1683180,Float32,CUDA,27.489662170410156,1.8159157159597916,60.0343,49.233849252656796
1683180,Float32,Forge v1,23.651123046875,0.4175162485937658,63.1571,55.99272416910771
1683180,Float32,Forge v4,25.05779266357422,0.237090331557215,82.96730000000001,64.95634145596905
1683180,Float32,Forge v8,26.226043701171875,0.7455215072351185,64.1044,55.28875574693687
1683180,Float32,Forge v16,30.088424682617188,0.4175162485937658,80.47030000000001,42.894501652439224
1742633,Float32,CUDA,28.03802490234375,1.185185234216515,72.2993,56.077183734266356
1742633,Float32,Forge v1,24.366378784179688,0.33340735377316527,64.0917,57.392684783670624
1742633,Float32,Forge v4,25.74920654296875,0.4352907796741852,57.979800000000004,32.05127537348033
1742633,Float32,Forge v8,26.77440643310547,0.6161069057246623,66.7845,60.18635791947467
1742633,Float32,Forge v16,32.329559326171875,0.30157829858478347,82.5979,65.89096186116035
1804186,Float32,CUDA,29.039382934570312,0.9389912597492173,65.5423,49.045180252611075
1804186,Float32,Forge v1,25.24852752685547,0.2087581242968829,57.533199999999994,29.582294910601135
1804186,Float32,Forge v4,26.845932006835938,0.4661203479326623,59.62,39.873606711987094
1804186,Float32,Forge v8,27.489662170410156,0.39014618265258716,66.4573,59.08009781841372
1804186,Float32,Forge v16,33.83159637451172,0.7235959142106398,111.8421,91.67883593095821
1867914,Float32,CUDA,30.06458282470703,0.8810382876024618,57.776,29.36436892637818
1867914,Float32,Forge v1,26.869773864746094,0.5277620225233711,68.64789999999999,62.124223916368656
1867914,Float32,Forge v4,27.58502960205078,0.39014618265258716,66.77669999999999,55.7952987228016
1867914,Float32,Forge v8,28.15723419189453,0.5082536365292702,65.7943,46.98730485295412
1867914,Float32,Forge v16,35.381317138671875,0.9416779355111837,76.244,62.744900045962126
1933892,Float32,CUDA,30.946731567382812,0.5818368663064043,65.17580000000001,51.400303855133004
1933892,Float32,Forge v1,27.27508544921875,0.34090058945858026,62.024,39.46009206499369
1933892,Float32,Forge v4,28.514862060546875,0.4083389466179253,71.798,71.07246232465067
1933892,Float32,Forge v8,29.11090850830078,0.3803089813869921,68.8625,58.63440261911091
1933892,Float32,Forge v16,36.50188446044922,0.6302954374598932,67.9692,35.304146425660036
2002200,Float32,CUDA,31.948089599609375,0.9926156995134987,65.8208,53.73920827849998
2002200,Float32,Forge v1,28.848648071289062,0.7108268666266726,68.00989999999999,59.125341084193515
2002200,Float32,Forge v4,29.206275939941406,0.4242689709675833,62.014199999999995,38.37186129849725
2002200,Float32,Forge v8,29.68311309814453,0.6480815581599907,62.7419,39.49484091611066
2002200,Float32,Forge v16,37.360191345214844,0.5032583935733657,76.81660000000001,61.10703448903771
2072922,Float32,CUDA,32.85408020019531,0.8763662180640044,67.368,55.101970827830755
2072922,Float32,Forge v1,29.3731689453125,0.691002690610382,61.8551,36.82600579436584
2072922,Float32,Forge v4,30.565261840820312,0.31389264517039456,86.6556,65.15739138629374
2072922,Float32,Forge v8,31.566619873046875,0.3761342228634908,69.1901,56.23759703150356
2072922,Float32,Forge v16,38.743019104003906,0.4667973567831807,71.8763,41.0381148718278
2146141,Float32,CUDA,33.855438232421875,0.7283807905444845,69.3474,55.36362437597853
2146141,Float32,Forge v1,30.946731567382812,0.8320015162342326,69.55669999999999,57.624881784501554
2146141,Float32,Forge v4,31.73351287841797,0.782313327937108,65.7543,43.61627516841238
2146141,Float32,Forge v8,32.830238342285156,0.3736069766217282,71.2975,58.73174757460113
2146141,Float32,Forge v16,39.62516784667969,0.7178999449816522,80.5755,63.66882736516792
2221947,Float32,CUDA,34.76142883300781,0.777047892353078,63.702,29.743414703463728
2221947,Float32,Forge v1,32.18650817871094,0.4899036091938795,71.7907,60.994145232782614
2221947,Float32,Forge v4,32.401084899902344,0.46949562987460863,82.35119999999999,64.36130494464649
